ref	query	dist	pvalue	sharedhashes	Organism.Name	Strain	Assembly	Level
NZ_CP013831.1.fa	NA	NA	NA	NA	Escherichia coli	CD306	GCA_001513615.1	Complete
NZ_LR130562.1.fa	NA	NA	NA	NA	Escherichia coli	MS14384	GCA_900622695.1	Complete
AP022171.1.fa	NA	NA	NA	NA	Escherichia coli	WP5-S18-ESBL-09	GCA_014169435.1	Complete
NZ_CP027366.1.fa	NA	NA	NA	NA	Escherichia coli	89-3156	GCA_003018195.1	Complete
NZ_CP014495.1.fa	NA	NA	NA	NA	Escherichia coli	SaT040	GCA_001566615.1	Complete
NZ_LR740776.1.fa	NA	NA	NA	NA	Escherichia coli	BEN2908	GCA_902705295.1	Complete
NZ_CP012631.1.fa	NA	NA	NA	NA	Escherichia coli	SF-173	GCA_001280405.1	Complete
NZ_CP023388.1.fa	NA	NA	NA	NA	Escherichia coli	1105	GCA_002310635.1	Complete
NZ_CP025847.1.fa	NA	NA	NA	NA	Escherichia coli	602354	GCA_003956365.1	Complete
NZ_CP046396.1.fa	NA	NA	NA	NA	Escherichia coli	ampC_0069	GCA_013305705.1	Complete
NZ_CP051751.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-301	GCA_012934695.1	Complete
NZ_CP007392.1.fa	NA	NA	NA	NA	Escherichia coli	ST2747	GCA_000599665.1	Complete
NZ_CP025318.1.fa	NA	NA	NA	NA	Escherichia coli	FORC_042	GCA_002952695.1	Complete
NZ_CP014497.1.fa	NA	NA	NA	NA	Escherichia coli	ZH193	GCA_001566675.1	Complete
NZ_CP010237.1.fa	NA	NA	NA	NA	Escherichia coli	S43	GCA_001900985.1	Complete
NZ_CP027342.1.fa	NA	NA	NA	NA	Escherichia coli	2014C-4587	GCA_003018755.1	Complete
NC_017651.1.fa	NA	NA	NA	NA	Escherichia coli str. 'clone D i2'	clone D i2	GCA_000233875.1	Complete
NC_017652.1.fa	NA	NA	NA	NA	Escherichia coli str. 'clone D i14'	clone D i14	GCA_000233895.1	Complete
NZ_CP048647.1.fa	NA	NA	NA	NA	Escherichia coli	GW-AmxH19	GCA_010706435.1	Complete
NZ_CP024886.1.fa	NA	NA	NA	NA	Escherichia coli	AR_0017	GCA_002796585.1	Complete
NZ_CP023357.1.fa	NA	NA	NA	NA	Escherichia coli	317	GCA_002310575.1	Complete
NZ_CP051733.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-109	GCA_012934495.1	Complete
NZ_CP025716.1.fa	NA	NA	NA	NA	Escherichia coli	BH100L substr. MG2017	GCA_002887715.1	Complete
NZ_LR134080.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9082	GCA_900635205.1	Complete
NZ_AP018784.1.fa	NA	NA	NA	NA	Escherichia coli	SK1144	GCA_003966775.1	Complete
NZ_CP030939.1.fa	NA	NA	NA	NA	Escherichia coli	AMSHJX01	GCA_003325975.1	Complete
CP061185.1.fa	NA	NA	NA	NA	Escherichia coli	LD67-1	GCA_014622725.1	Complete
NZ_CP010132.1.fa	NA	NA	NA	NA	Escherichia coli	C10	GCA_001900335.1	Complete
NZ_CP021179.1.fa	NA	NA	NA	NA	Escherichia coli	81009	GCA_002157245.1	Complete
NZ_LR130532.1.fa	NA	NA	NA	NA	Escherichia coli	ecoli019	GCA_900618295.1	Complete
NZ_LR134222.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC11129	GCA_900636075.1	Complete
NZ_CP006830.1.fa	NA	NA	NA	NA	Escherichia coli APEC O18	APEC O18	GCA_001021615.1	Complete
NZ_LR778143.1.fa	NA	NA	NA	NA	Escherichia coli	SC422	GCA_902810275.1	Complete
NZ_CP020514.1.fa	NA	NA	NA	NA	Escherichia coli	219	GCA_003031775.1	Complete
NZ_CP007275.1.fa	NA	NA	NA	NA	Escherichia coli	NMEC O18	GCA_001021595.1	Complete
NZ_CP027457.1.fa	NA	NA	NA	NA	Escherichia coli	88-3493	GCA_003018115.1	Complete
NZ_CP007393.1.fa	NA	NA	NA	NA	Escherichia coli	ST2747	GCA_000599685.1	Complete
NZ_CP027584.1.fa	NA	NA	NA	NA	Escherichia coli	00-3076	GCA_003018355.1	Complete
NZ_CP029747.1.fa	NA	NA	NA	NA	Escherichia coli	2016C-3878	GCA_003204955.1	Complete
NZ_CP041996.1.fa	NA	NA	NA	NA	Escherichia coli	AR Bank #0349	GCA_008152105.1	Complete
NZ_CP010121.1.fa	NA	NA	NA	NA	Escherichia coli	C4	GCA_001900315.1	Complete
NZ_CP026755.1.fa	NA	NA	NA	NA	Escherichia coli	AR_0077	GCA_002948655.1	Complete
NZ_LR134247.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9040	GCA_900636295.1	Complete
NZ_CP021454.1.fa	NA	NA	NA	NA	Escherichia coli	H105	GCA_002193095.1	Complete
NZ_CP015074.2.fa	NA	NA	NA	NA	Escherichia coli	Ecol_745	GCA_001618345.2	Complete
NZ_LR536430.1.fa	NA	NA	NA	NA	Escherichia coli	f974b26a-5e81-11e8-bf7f-3c4a9275d6c8	GCA_900747775.1	Complete
NZ_LR134221.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC11113	GCA_900636065.1	Complete
NZ_CP029164.1.fa	NA	NA	NA	NA	Escherichia coli	104	GCA_003095635.1	Complete
NZ_LR134228.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9699	GCA_900636125.1	Complete
NZ_LR134078.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9085	GCA_900635195.1	Complete
NZ_LR134031.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC11151	GCA_900635165.1	Complete
NZ_LR778140.1.fa	NA	NA	NA	NA	Escherichia coli	SC406	GCA_902810285.1	Complete
NZ_CP054371.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-316	GCA_013315755.1	Complete
CP058589.1.fa	NA	NA	NA	NA	Shigella flexneri	M2901	GCA_013402835.1	Complete
NZ_CP054556.1.fa	NA	NA	NA	NA	Escherichia coli	LWY24	GCA_013342925.1	Complete
AP022032.1.fa	NA	NA	NA	NA	Escherichia coli	WP3-S18-ESBL-08	GCA_014168955.1	Complete
NZ_CP027310.1.fa	NA	NA	NA	NA	Escherichia coli	2014C-4135	GCA_003017615.1	Complete
NZ_CP041304.1.fa	NA	NA	NA	NA	Escherichia coli	MSHS 133	GCA_006777085.1	Complete
NZ_CP048605.1.fa	NA	NA	NA	NA	Escherichia coli	PapRG-06-5	GCA_010669025.1	Complete
NZ_LR134234.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC8623	GCA_900636175.1	Complete
NZ_CP020107.1.fa	NA	NA	NA	NA	Escherichia coli	13E0767	GCA_002057355.1	Complete
NC_008253.1.fa	NA	NA	NA	NA	Escherichia coli 536	536	GCA_000013305.1	Complete
NZ_CP041437.1.fa	NA	NA	NA	NA	Escherichia coli	STEC005	GCA_009952125.1	Complete
NZ_CP023815.1.fa	NA	NA	NA	NA	Escherichia coli	IMT16316	GCA_002587005.1	Complete
NZ_CP007442.1.fa	NA	NA	NA	NA	Escherichia coli ACN001	ACN001	GCA_001051135.1	Complete
NZ_CP049979.1.fa	NA	NA	NA	NA	Escherichia coli	IBS28	GCA_011492925.1	Complete
AP021933.1.fa	NA	NA	NA	NA	Escherichia coli	WP2-W18-ESBL-08	GCA_014168675.1	Complete
NZ_CP011915.1.fa	NA	NA	NA	NA	Escherichia coli	PSUO2	GCA_002215095.1	Complete
AP022095.1.fa	NA	NA	NA	NA	Escherichia coli	WP4-S18-ESBL-08	GCA_014169155.1	Complete
NZ_CP025747.1.fa	NA	NA	NA	NA	Escherichia coli	ML35	GCA_002879975.1	Complete
NZ_CP041435.1.fa	NA	NA	NA	NA	Escherichia coli	STEC309	GCA_009951745.1	Complete
CP054314.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-483	GCA_013315835.1	Complete
NZ_CP022393.1.fa	NA	NA	NA	NA	Escherichia coli	E62	GCA_002220215.1	Complete
NZ_CP051714.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-122	GCA_012934595.1	Complete
NZ_CP012633.1.fa	NA	NA	NA	NA	Escherichia coli	SF-166	GCA_001280385.1	Complete
NZ_CP012376.1.fa	NA	NA	NA	NA	Escherichia coli	GE3	GCA_003570765.1	Complete
AP022261.1.fa	NA	NA	NA	NA	Escherichia coli	WP8-S18-ESBL-07	GCA_014169775.1	Complete
NZ_CP039404.1.fa	NA	NA	NA	NA	Escherichia coli	377323_2f	GCA_004804185.1	Complete
NZ_CP027371.1.fa	NA	NA	NA	NA	Escherichia coli	2015C-3905	GCA_003018215.1	Complete
NZ_CP023386.1.fa	NA	NA	NA	NA	Escherichia coli	1190	GCA_002310615.1	Complete
NZ_CP027440.1.fa	NA	NA	NA	NA	Escherichia coli	2012C-4502	GCA_003018255.1	Complete
NZ_CP027701.1.fa	NA	NA	NA	NA	Escherichia coli	675SK2	GCA_003030365.1	Complete
NZ_CP020835.1.fa	NA	NA	NA	NA	Escherichia coli	CFSAN051542	GCA_002105735.1	Complete
NZ_CP010229.1.fa	NA	NA	NA	NA	Escherichia coli	S10	GCA_001901465.1	Complete
AP022105.1.fa	NA	NA	NA	NA	Escherichia coli	WP5-S17-ESBL-10	GCA_014169195.1	Complete
NZ_CP011018.1.fa	NA	NA	NA	NA	Escherichia coli	CI5	GCA_000971615.1	Complete
NZ_CP009106.2.fa	NA	NA	NA	NA	Escherichia coli	94-3024	GCA_000801185.2	Complete
NZ_CP007491.1.fa	NA	NA	NA	NA	Escherichia coli	ACN002	GCA_001515725.1	Complete
NZ_CP053851.1.fa	NA	NA	NA	NA	Escherichia coli	CE1803A	GCA_013459015.1	Complete
NZ_CP007391.1.fa	NA	NA	NA	NA	Escherichia coli	ST540	GCA_000599645.1	Complete
NZ_CP024273.1.fa	NA	NA	NA	NA	Escherichia coli	F9792	GCA_002741555.1	Complete
NZ_CP038859.1.fa	NA	NA	NA	NA	Escherichia coli	357900	GCA_013376895.1	Complete
NZ_AP023237.1.fa	NA	NA	NA	NA	Escherichia coli	F070	GCA_013374335.1	Complete
NZ_AP021890.1.fa	NA	NA	NA	NA	Escherichia coli	2017.15.01CC	GCA_011403355.1	Complete
NZ_CP016628.1.fa	NA	NA	NA	NA	Escherichia coli	FORC_041	GCA_001886935.1	Complete
NZ_CP049204.1.fa	NA	NA	NA	NA	Escherichia coli	PapM-32-1	GCA_011045235.1	Complete
NZ_CP015240.1.fa	NA	NA	NA	NA	Escherichia coli	2011C-3911	GCA_001644725.1	Complete
NZ_CP013112.1.fa	NA	NA	NA	NA	Escherichia coli	YD786	GCA_001442495.1	Complete
NZ_CP051753.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-102	GCA_012934435.1	Complete
NZ_CP018323.1.fa	NA	NA	NA	NA	Escherichia coli	KSC9	GCA_002163655.1	Complete
NZ_CP031833.1.fa	NA	NA	NA	NA	Escherichia coli	2452	GCA_003432305.1	Complete
NZ_LR134311.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9113	GCA_900636785.1	Complete
NZ_CP053787.1.fa	NA	NA	NA	NA	Escherichia coli	J31	GCA_013201525.1	Complete
NZ_LS992166.1.fa	NA	NA	NA	NA	Escherichia coli	Escherichia coli str. TO6	GCA_900520285.1	Complete
NZ_LT827011.1.fa	NA	NA	NA	NA	Escherichia coli O127:H6	EPEC E2348/69 variety 2	GCA_900149915.1	Complete
NZ_AP023224.1.fa	NA	NA	NA	NA	Escherichia coli	YJ1	GCA_013374255.1	Complete
NZ_CP012380.1.fa	NA	NA	NA	NA	Escherichia coli	WAT	GCA_002237325.1	Complete
NZ_CP027462.1.fa	NA	NA	NA	NA	Escherichia coli	07-4299	GCA_003019115.1	Complete
NZ_CP010116.1.fa	NA	NA	NA	NA	Escherichia coli	C1	GCA_001900295.1	Complete
NZ_CP013483.1.fa	NA	NA	NA	NA	Escherichia coli	Y5	GCA_001860505.1	Complete
NZ_CP010236.1.fa	NA	NA	NA	NA	Escherichia coli	S42	GCA_001900965.1	Complete
NZ_CP038857.1.fa	NA	NA	NA	NA	Escherichia coli	PigCaeca_2	GCA_004792495.1	Complete
NC_022364.1.fa	NA	NA	NA	NA	Escherichia coli LY180	LY180	GCA_000468515.1	Complete
NZ_CP010169.1.fa	NA	NA	NA	NA	Escherichia coli	H5	GCA_001900415.1	Complete
NZ_CP026085.1.fa	NA	NA	NA	NA	Escherichia coli	DH5alpha	GCA_002899475.1	Complete
NZ_CP010170.1.fa	NA	NA	NA	NA	Escherichia coli	H6	GCA_001900435.1	Complete
NZ_CP010150.1.fa	NA	NA	NA	NA	Escherichia coli	D7	GCA_001900375.1	Complete
NZ_CP009104.1.fa	NA	NA	NA	NA	Escherichia coli	RM9387	GCA_000801165.1	Complete
NZ_CP061329.1.fa	NA	NA	NA	NA	Escherichia coli	EC93	GCA_014605875.1	Complete
CP060709.1.fa	NA	NA	NA	NA	Escherichia coli	ST18	GCA_014338525.1	Complete
NZ_CP027104.1.fa	NA	NA	NA	NA	Escherichia coli	RM14715	GCA_003044015.1	Complete
NZ_CP053258.1.fa	NA	NA	NA	NA	Escherichia coli	GF4-3	GCA_013122565.1	Complete
NZ_CP031609.1.fa	NA	NA	NA	NA	Escherichia coli	N3	GCA_003410275.1	Complete
NZ_CP010143.1.fa	NA	NA	NA	NA	Escherichia coli	D4	GCA_001900655.1	Complete
NZ_CP041749.1.fa	NA	NA	NA	NA	Escherichia coli	NCCP 15955	GCA_009873375.1	Complete
NZ_CP025849.1.fa	NA	NA	NA	NA	Escherichia coli	600468	GCA_003956385.1	Complete
NZ_AP022351.1.fa	NA	NA	NA	NA	Escherichia coli	E138	GCA_010724935.1	Complete
NZ_CP010117.1.fa	NA	NA	NA	NA	Escherichia coli	C2	GCA_001900495.1	Complete
NZ_LR134209.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC11476	GCA_900636005.1	Complete
NZ_CP007390.1.fa	NA	NA	NA	NA	Escherichia coli	ST540	GCA_000599625.1	Complete
NZ_CP010171.1.fa	NA	NA	NA	NA	Escherichia coli	H7	GCA_001900455.1	Complete
NZ_CP010176.1.fa	NA	NA	NA	NA	Escherichia coli	H10	GCA_001900475.1	Complete
NZ_CP027452.1.fa	NA	NA	NA	NA	Escherichia coli	2014C-3338	GCA_003018095.1	Complete
NC_020163.1.fa	NA	NA	NA	NA	Escherichia coli APEC O78	APEC O78	GCA_000332755.1	Complete
NZ_CP010238.1.fa	NA	NA	NA	NA	Escherichia coli	S50	GCA_001901405.1	Complete
NZ_LR778149.1.fa	NA	NA	NA	NA	Escherichia coli	SC487	GCA_902810365.1	Complete
NZ_LT903847.1.fa	NA	NA	NA	NA	Escherichia coli O127:H6	EPEC1	GCA_900149875.1	Complete
NZ_CP025048.1.fa	NA	NA	NA	NA	Escherichia coli	SC516	GCA_002812545.1	Complete
NZ_CP018801.1.fa	NA	NA	NA	NA	Escherichia coli	tolC-	GCA_001932515.1	Complete
NZ_CP041627.1.fa	NA	NA	NA	NA	Escherichia coli	ETEC6	GCA_008375335.1	Complete
NZ_CP043486.1.fa	NA	NA	NA	NA	Escherichia coli	SL112	GCA_009664185.1	Complete
NZ_CP041302.1.fa	NA	NA	NA	NA	Escherichia coli	MSHS 472	GCA_006777065.1	Complete
NZ_CP040643.1.fa	NA	NA	NA	NA	Escherichia coli	BE104	GCA_005890115.1	Complete
NZ_CP019961.1.fa	NA	NA	NA	NA	Escherichia coli	HKUOPY1	GCA_003031225.1	Complete
NC_011993.1.fa	NA	NA	NA	NA	Escherichia coli LF82	LF82	GCA_000284495.1	Complete
NZ_CP040667.1.fa	NA	NA	NA	NA	Escherichia coli	S17-1	GCA_005954725.1	Complete
NZ_CP029574.1.fa	NA	NA	NA	NA	Escherichia coli	DA33133	GCA_003180975.1	Complete
AP021944.1.fa	NA	NA	NA	NA	Escherichia coli	WP2-S18-ESBL-07	GCA_014168735.1	Complete
NZ_CP048603.1.fa	NA	NA	NA	NA	Escherichia coli	ChlosBP-23-1	GCA_010668985.1	Complete
AP022036.1.fa	NA	NA	NA	NA	Escherichia coli	WP3-S18-ESBL-09	GCA_014168975.1	Complete
NZ_CP051765.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-113	GCA_013315975.1	Complete
NZ_CP051158.1.fa	NA	NA	NA	NA	Escherichia coli	17MR471	GCA_013376515.1	Complete
NZ_CP045457.1.fa	NA	NA	NA	NA	Escherichia coli	ET12567	GCA_009395265.1	Complete
AP021914.1.fa	NA	NA	NA	NA	Escherichia coli	WP2-W18-CRE-03	GCA_014168595.1	Complete
NZ_CP018840.1.fa	NA	NA	NA	NA	Escherichia coli	KSC64	GCA_002163695.1	Complete
NZ_CP007265.1.fa	NA	NA	NA	NA	Escherichia coli	ST540	GCA_000597845.1	Complete
NZ_CP051698.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-152	GCA_012934675.1	Complete
NZ_LR134236.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9008	GCA_900636195.1	Complete
NZ_LR134083.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC12655	GCA_900635235.1	Complete
NZ_AP021893.1.fa	NA	NA	NA	NA	Escherichia coli	2018-06-4CC	GCA_011404475.1	Complete
NZ_CP043487.1.fa	NA	NA	NA	NA	Escherichia coli	AQ15	GCA_009664205.1	Complete
NZ_LR778151.1.fa	NA	NA	NA	NA	Escherichia coli	SC476	GCA_902810415.1	Complete
NZ_CP050646.1.fa	NA	NA	NA	NA	Escherichia coli	PapM-36-2	GCA_012044775.1	Complete
CP050044.1.fa	NA	NA	NA	NA	Escherichia coli	74-2	GCA_014075475.1	Complete
NZ_LR134240.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9107	GCA_900636245.1	Complete
NZ_CP010178.1.fa	NA	NA	NA	NA	Escherichia coli	H15	GCA_001901005.1	Complete
NZ_LR778153.1.fa	NA	NA	NA	NA	Escherichia coli	SC480	GCA_902810405.1	Complete
NZ_CP044291.1.fa	NA	NA	NA	NA	Escherichia coli	P43A	GCA_009762365.1	Complete
NZ_CP053785.1.fa	NA	NA	NA	NA	Escherichia coli	2-101	GCA_013201505.1	Complete
NZ_LR778150.1.fa	NA	NA	NA	NA	Escherichia coli	SC492	GCA_902810375.1	Complete
NZ_LR134226.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9088	GCA_900636105.1	Complete
NZ_CP010177.1.fa	NA	NA	NA	NA	Escherichia coli	H14	GCA_001900885.1	Complete
NZ_CP010230.1.fa	NA	NA	NA	NA	Escherichia coli	S21	GCA_001900925.1	Complete
NZ_LR134191.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC5934	GCA_900635895.1	Complete
NZ_CP049936.1.fa	NA	NA	NA	NA	Escherichia coli	JL05	GCA_011383085.1	Complete
NZ_CP013031.1.fa	NA	NA	NA	NA	Escherichia coli	H1827/12	GCA_001678925.1	Complete
NZ_LR778148.1.fa	NA	NA	NA	NA	Escherichia coli	SC475	GCA_902810385.1	Complete
NZ_LR134295.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9080	GCA_900636595.1	Complete
NZ_CP008801.1.fa	NA	NA	NA	NA	Escherichia coli KLY	KLY	GCA_000725305.1	Complete
NZ_LR778145.1.fa	NA	NA	NA	NA	Escherichia coli	SC423	GCA_902810325.1	Complete
NZ_LR782232.1.fa	NA	NA	NA	NA	Escherichia coli	SC467	GCA_902825205.1	Complete
NZ_AP021892.1.fa	NA	NA	NA	NA	Escherichia coli	2018-01-1CC	GCA_011404355.1	Complete
NZ_CP010148.1.fa	NA	NA	NA	NA	Escherichia coli	D6	GCA_001900695.1	Complete
NZ_CP049343.1.fa	NA	NA	NA	NA	Escherichia coli	UMB200201_11	GCA_011064575.1	Complete
NZ_CP019560.1.fa	NA	NA	NA	NA	Escherichia coli	KSC1031	GCA_002163935.1	Complete
NZ_CP053259.1.fa	NA	NA	NA	NA	Escherichia coli	GF3-3	GCA_013112335.1	Complete
NZ_CP019558.1.fa	NA	NA	NA	NA	Escherichia coli	KSC207	GCA_002163955.1	Complete
NZ_LS483296.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9966	GCA_900474445.1	Complete
NZ_LS483297.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC11023	GCA_900474495.1	Complete
NZ_CP048604.1.fa	NA	NA	NA	NA	Escherichia coli	PapRG-06-3	GCA_010669005.1	Complete
NZ_CP039403.1.fa	NA	NA	NA	NA	Escherichia coli	382634_2f	GCA_004804205.1	Complete
CP054282.1.fa	NA	NA	NA	NA	Escherichia coli	IDR1900005638-01-02	GCA_014169995.1	Complete
NZ_CP010226.1.fa	NA	NA	NA	NA	Escherichia coli	S1	GCA_001901315.1	Complete
NZ_AP021894.1.fa	NA	NA	NA	NA	Escherichia coli	2018-10-1CC	GCA_011404595.1	Complete
NC_011741.1.fa	NA	NA	NA	NA	Escherichia coli IAI1	IAI1	GCA_000026265.1	Complete
NZ_CP043213.1.fa	NA	NA	NA	NA	Escherichia coli O16:H48	CV601gfp	GCA_008124405.1	Complete
NZ_CP029239.1.fa	NA	NA	NA	NA	Escherichia coli	BH212	GCA_004358985.1	Complete
NZ_CP029687.1.fa	NA	NA	NA	NA	Escherichia coli	E706	GCA_003443795.1	Complete
NZ_CP029122.1.fa	NA	NA	NA	NA	Escherichia coli	AR434	GCA_003073955.1	Complete
NZ_CP050173.1.fa	NA	NA	NA	NA	Escherichia coli	STB20-1	GCA_011691525.1	Complete
NZ_CP047594.1.fa	NA	NA	NA	NA	Escherichia coli	LD27-1	GCA_009905355.1	Complete
NZ_LR134296.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9041	GCA_900636605.1	Complete
NZ_LR134152.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9104	GCA_900635635.1	Complete
CP050036.1.fa	NA	NA	NA	NA	Escherichia coli	58-3	GCA_014075795.1	Complete
NZ_CP020025.1.fa	NA	NA	NA	NA	Escherichia coli	WB61	GCA_002966755.1	Complete
CP060708.1.fa	NA	NA	NA	NA	Escherichia coli	MFDpir	GCA_014338505.1	Complete
NZ_CP034595.1.fa	NA	NA	NA	NA	Escherichia coli	WCHEC035053S1G0	GCA_003172465.2	Complete
NZ_CP019455.1.fa	NA	NA	NA	NA	Escherichia coli	FHI_NMBU_03	GCA_002951855.1	Complete
NZ_CP028702.1.fa	NA	NA	NA	NA	Escherichia coli	J53	GCA_003052645.1	Complete
NZ_CP042865.1.fa	NA	NA	NA	NA	Escherichia coli	ATCC BAA-196	GCA_008033315.1	Complete
NZ_LR134082.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9038	GCA_900635215.1	Complete
NZ_CP059043.1.fa	NA	NA	NA	NA	Escherichia coli	SY3626C1	GCA_013425935.1	Complete
NZ_CP010445.1.fa	NA	NA	NA	NA	Escherichia coli K-12	ER3435	GCA_000974885.1	Complete
NZ_CP011495.1.fa	NA	NA	NA	NA	Escherichia coli	NCM3722	GCA_001043215.1	Complete
NZ_CP053245.1.fa	NA	NA	NA	NA	Escherichia coli	SCU-485	GCA_013085205.1	Complete
NZ_CP016404.1.fa	NA	NA	NA	NA	Escherichia coli	210221272	GCA_001735705.1	Complete
NZ_CP053604.1.fa	NA	NA	NA	NA	Escherichia coli	NEB10-beta	GCA_013167035.1	Complete
NZ_CP035944.1.fa	NA	NA	NA	NA	Escherichia coli	AR24.2b	GCA_005484365.1	Complete
AP022295.1.fa	NA	NA	NA	NA	Escherichia coli	BEC1-S17-ESBL-07	GCA_014169895.1	Complete
NZ_CP010442.1.fa	NA	NA	NA	NA	Escherichia coli K-12	ER3466	GCA_000974575.1	Complete
NZ_CP044410.1.fa	NA	NA	NA	NA	Escherichia coli	ecMN1F	GCA_008824125.1	Complete
NZ_CP048439.1.fa	NA	NA	NA	NA	Escherichia coli	NBRC 3301	GCA_010509415.1	Complete
NZ_CP026361.1.fa	NA	NA	NA	NA	Escherichia coli	1A	GCA_002953895.1	Complete
NZ_CP026354.1.fa	NA	NA	NA	NA	Escherichia coli	3FA	GCA_002952915.1	Complete
NZ_CP026355.1.fa	NA	NA	NA	NA	Escherichia coli	3A	GCA_002952935.1	Complete
NZ_CP026360.1.fa	NA	NA	NA	NA	Escherichia coli	1FA	GCA_002953095.1	Complete
NZ_CP026344.1.fa	NA	NA	NA	NA	Escherichia coli	8FA	GCA_002953755.1	Complete
NZ_CP026350.1.fa	NA	NA	NA	NA	Escherichia coli	5FA	GCA_002953795.1	Complete
NZ_CP026352.1.fa	NA	NA	NA	NA	Escherichia coli	4FA	GCA_002953815.1	Complete
NZ_CP026353.1.fa	NA	NA	NA	NA	Escherichia coli	4A	GCA_002953835.1	Complete
NZ_CP026348.1.fa	NA	NA	NA	NA	Escherichia coli	6FA	GCA_002952875.1	Complete
NZ_CP026359.1.fa	NA	NA	NA	NA	Escherichia coli	2_0	GCA_002952955.1	Complete
NZ_CP026351.1.fa	NA	NA	NA	NA	Escherichia coli	5A	GCA_002953055.1	Complete
NZ_CP026356.1.fa	NA	NA	NA	NA	Escherichia coli	2FA	GCA_002953075.1	Complete
NZ_CP026357.1.fa	NA	NA	NA	NA	Escherichia coli	2F_0	GCA_002953855.1	Complete
NZ_CP026342.1.fa	NA	NA	NA	NA	Escherichia coli	9FA	GCA_002953015.1	Complete
NZ_CP026346.1.fa	NA	NA	NA	NA	Escherichia coli	7FA	GCA_002952855.1	Complete
NZ_CP026345.1.fa	NA	NA	NA	NA	Escherichia coli	8A	GCA_002953035.1	Complete
NZ_CP026343.1.fa	NA	NA	NA	NA	Escherichia coli	9A	GCA_002952995.1	Complete
NZ_CP026347.1.fa	NA	NA	NA	NA	Escherichia coli	7A	GCA_002953775.1	Complete
NZ_CP026349.1.fa	NA	NA	NA	NA	Escherichia coli	6A	GCA_002952895.1	Complete
NZ_CP026358.1.fa	NA	NA	NA	NA	Escherichia coli	2A	GCA_002953875.1	Complete
NZ_LS483303.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9967	GCA_900474625.1	Complete
NZ_LR134216.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC10973	GCA_900636045.1	Complete
NZ_LR134000.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9066	GCA_900635145.1	Complete
NZ_CP024889.1.fa	NA	NA	NA	NA	Escherichia coli	AR_0019	GCA_002796445.1	Complete
CP006698.1.fa	NA	NA	NA	NA	synthetic Escherichia coli C321.deltaA	C321.deltaA	GCA_000474035.1	Complete
NC_009800.1.fa	NA	NA	NA	NA	Escherichia coli HS	HS	GCA_000017765.1	Complete
NZ_CP019629.1.fa	NA	NA	NA	NA	Escherichia coli	MGY	GCA_001999185.1	Complete
NZ_CP012870.1.fa	NA	NA	NA	NA	Escherichia coli	K-12 substr. MG1655_TMP32XR2	GCA_001308165.1	Complete
NZ_CP012869.1.fa	NA	NA	NA	NA	Escherichia coli	K-12 substr. MG1655_TMP32XR1	GCA_001308125.1	Complete
NZ_CP029238.1.fa	NA	NA	NA	NA	Escherichia coli	CJ236	GCA_004358965.1	Complete
NZ_CP042843.1.fa	NA	NA	NA	NA	Escherichia coli	JME67	GCA_008931725.1	Complete
NZ_CP026028.1.fa	NA	NA	NA	NA	Escherichia coli	CIT	GCA_002899535.1	Complete
NZ_CP042844.1.fa	NA	NA	NA	NA	Escherichia coli	JME66	GCA_008931865.1	Complete
NZ_LN832404.1.fa	NA	NA	NA	NA	Escherichia coli K-12	K-12 substr. AG100	GCA_000981485.1	Complete
NZ_LT615378.1.fa	NA	NA	NA	NA	Escherichia coli	103	GCA_900096795.1	Complete
NZ_LT615377.1.fa	NA	NA	NA	NA	Escherichia coli	106	GCA_900096845.1	Complete
NZ_LR134315.1.fa	NA	NA	NA	NA	Escherichia coli	NCTC9064	GCA_900636795.1	Complete
